"id"	"short_desc"	"missing"	"mean"	"sd"	"pvalue"	"long_desc"
"MP:0011473"	"increased urine glycosaminoglycan level"	0	0.212	0.43271612316072	1	"\"greater in the amount of glycosaminoglycan in the urine, including chondroitin sulfate, dermatan sulfate, keratan sulfate, heparin sulfate, heparin, and/or hyaluronan and other long unbranched polysaccharides consisting of a repeating disaccharide unit\"\" [MGI:csmith]\""
"MP:0011475"	"abnormal glycosaminoglycan level"	0	0.011	0.104354635210372	1	"\"any change in the amount of glycosaminoglycan, including chondroitin sulfate, dermatan sulfate, keratan sulfate, heparin sulfate, heparin, and/or hyaluronan and other long unbranched polysaccharides consisting of a repeating disaccharide unit\"\" [MGI:csmith]\""
"MP:0011476"	"abnormal urine nucleotide level"	0	0.154	0.374732470469833	1	"\"any change in the urinary level of glycosamines consisting of a nucleobase, a five-carbon sugar moiety (ribose or deoxyribose), and may be mono-, di- or triphosphate; this definition includes cyclic-nucleotides (nucleoside cyclic phosphates)\"\" [MGI:csmith]\""
"MP:0011477"	"abnormal urine nucleoside level"	0	0.15	0.373683876611822	1	"\"any change in the urinary level of glycosylamines consisting of a nucleobase bound to a ribose or deoxyribose sugar via a beta-glycosidic linkage, including cytidine, uridine, adenosine, guanosine, thymidine and inosine and deoxynucleosides\"\" [MGI:csmith]\""
"MP:0011478"	"abnormal urine catecholamine level"	0	0.22	0.442488187182207	1	"\"any anomaly in the urinary amount of catecholamines, including adrenaline, noradrenaline and L-dopamine; catecholamines are act as hormones or neurotransmitters and are derived from the amino acid tyrosine\"\" [MGI:csmith]\""
"MP:0011480"	"impaired ureteric peristalsis"	0	0.25	0.433229370758364	1	"\"any anomaly in the wavelike sequence of involuntary muscular contraction and relaxation that passes along the ureter, thus propelling urine from the kidney pelvis to the urinary bladder\"\" [MGI:anna]\""
"MP:0011481"	"anterior iris synechia"	0	0.213	0.435684313259981	1	""
"MP:0011483"	"renal glomerular synechia"	0	0.13	0.342370000463267	1	"\"presence of adhesions (synechiae) between the Bowman's capsule and the glomerular tuft; may develop when areas of glomerular capillary basement membrane denuded of visceral epithelial cells come in contact with the parietal epithelium of Bowman's capsule\"\" [MGI:anna]\""
"MP:0011484"	"abnormal ureter urothelium morphology"	0	0.001	0.0316227766016838	1	"\"any structural anomaly of the epithelial lining of the luminal space of the ureter\"\" [MGI:csmith]\""
"MP:0011485"	"abnormal urethra urothelium morphology"	0	0.007	0.0834143750078963	1	"\"any structural anomaly of the epithelial lining of the luminal space of the urethra\"\" [MGI:csmith]\""
"MP:0011486"	"ectopic ureter"	0	0.025	0.156203071030628	1	"\"an abnormally placed opening of the ureter, either into the urinary bladder or at another site in the lower urinary or genital tract; commonly a result of a duplicated renal collecting system, a duplex kidney with two ureters where usually one ureter terminates at the urinary bladder, while the duplicated ureter being ectopic, ends in the vagina, the urethra or the vulval vestibule\"\" [MGI:anna]\""
"MP:0011487"	"abnormal ureteropelvic junction morphology"	0	0.003	0.054717401199198	1	"\"any structural anomaly of the junction between the ureter and the renal pelvis of the kidney\"\" [MGI:anna, MGI:csmith]\""
"MP:0011488"	"abnormal ureterovesical junction morphology"	0	0.025	0.156203071030628	1	"\"any structural anomaly of the valve-like structure found at the site of entry of the ureter into the urinary bladder, normally displays an oblique angulation through the detrusor to avoid reflux of urine up the ureters and the kidney\"\" [MGI:csmith]\""
"MP:0011489"	"ureteropelvic junction atresia"	0	0.107	0.309267920493941	1	"\"congenital absence or closure of the connection between the ureter and the renal pelvis\"\" [MGI:anna]\""
"MP:0011490"	"ureteropelvic junction stenosis"	0	0.11	0.313046319253234	1	"\"a constriction or narrowing of the junction between the ureter and the renal pelvis\"\" [MGI:anna]\""
"MP:0011491"	"ureteropelvic junction obstruction"	0	0	0	1	"\"a partial or total blockage of the flow of urine through the junction of the renal pelvis and the proximal ureter\"\" [MGI:anna]\""
"MP:0011492"	"ureterovesical junction obstruction"	0	0.125	0.336880525540567	1	"\"a partial or total blockage of the valve-like structure found at the site of entry of the ureter into the urinary bladder\"\" [MGI:anna]\""
"MP:0011493"	"double ureter"	0	0.107	0.309267920493941	1	"\"two ureters open separately into the renal pelvis superiorly and drain separately into the urinary bladder or genital tract; if two ureteral buds arise from the Wolffian duct, a duplex kidney with complete ureteral duplication ensues where the additional ureter may result in a ureterocele, or an ectopic ureter\"\" [http://emedicine.medscape.com/article/378075-overview, MGI:anna]\""
"MP:0011496"	"abnormal head size"	0	0.014	0.117549214450024	1	"\"anomaly in the average size of the portion of the body containing the brain and organs of sight, hearing, taste, and smell\"\" [MGI:csmith]\""
"MP:0011498"	"abnormal glomerular capsule parietal layer morphology"	0	0.08	0.275092122162151	1	"\"any structural anomaly of the outer layer of the glomerular capsule composed of a single layer of simple squamous epithelium\"\" [MGI:anna]\""
"MP:0011499"	"abnormal glomerular capsule space morphology"	0	0	0	1	"\"any structural anomaly of the luminal region between the glomerular capsule visceral and parietal layers, into which filtrate enters after passing through the filtration barrier from the glomerular capillaries\"\" [MGI:csmith]\""
"MP:0011500"	"decreased glomerular capsule space"	0	0.047	0.211744742168102	1	"\"reduced volume of the luminal region between the glomerular capsule visceral and parietal layers, into which filtrate enters after passing through the filtration barrier from the glomerular capillaries\"\" [MGI:csmith]\""
"MP:0011502"	"parietal capsular epithelium metaplasia"	0	0	0	1	"\"a metaplastic change or transformation of the single layer of the parietal epithelium of Bowman's capsule from the normal structural appearance of simple squamous epithelium to a cuboidal or low columnar epithelium; also referred to as a prominent parietal epithelium\"\" [MGI:anna]\""
"MP:0011503"	"distended jejunum"	0	0.003	0.054717401199198	1	"\"an expansion in the volume of the portion of the small intestine that extends from the duodenum to the ileum\"\" [MGI:anna]\""
"MP:0011504"	"abnormal limb long bone morphology"	0	0.109	0.318151253683245	1	"\"any structural anomaly of any of the several elongated bones of the extremities\"\" [MGI:csmith]\""
"MP:0011505"	"camptomelia"	0	0.082	0.274502006097135	1	"\"a skeletal dysplasia characterized by the bending of the long bones of the extremities\"\" [ISBN:0-683-40008-8]\""
"MP:0011506"	"glomerular crescent"	0	0.111	0.320595979048056	1	"\"formation of a crescent-shaped (semi-lunar) glomerular lesion corresponding to extracapillary proliferation of Bowman's capsular epithelium and acquiring a fibroblast-like spindled morphology, possibly stimulated by release of fibrinogen from a ruptured glomerular basement membrane; epithelial crescents occur in aggressive forms of glomerulonephritis, may be accompanied by collagen and fibrin deposition and/or monocyte and macrophage proliferation, may protrude into Bowman's space, and ultimately compress and destroy the glomerular tuft\"\" [MGI:anna]\""
"MP:0011507"	"kidney thrombosis"	0	0	0	1	"\"formation or presence of a thrombus within the blood vessel network of the organ of secretion\"\" [MGI:anna]\""
"MP:0011508"	"glomerular capillary thrombosis"	0	0.002	0.0446989708829856	1	"\"formation or presence of a thrombus within the renal glomerular capillaries\"\" [MGI:anna]\""
"MP:0011509"	"dilated glomerular capillary"	0	0.115	0.328455298150118	1	"\"stretched or widened aperture of the luminal space of the small branching blood vessel in the kidney glomerulus that receives blood from the kidney afferent arteriole\"\" [MGI:anna]\""
"MP:0011510"	"\"biventricular, discordant atrioventricular connection\""	0	0	0	1	""
"MP:0011511"	"\"biventricular, ambiguous atrioventricular connection\""	0	0	0	1	""
"MP:0011512"	"mesangial cell interposition"	0	0.008	0.0891288053546324	1	"\"spreading of mesangial cells into the contiguous space between the adjacent glomerular endothelial cells and the glomerular basement membrane (GBM)\"\" [MGI:anna]\""
"MP:0011513"	"abnormal vertebral artery morphology"	0	0.01	0.0995485304256668	1	"\"any structural anomaly of the first branch of the left and right subclavian arteries that merge to form the single midline basilar artery; branches of the vertebral arteries supply the musculature of the neck\"\" [ISBN:0-683-40008-8]\""
"MP:0011514"	"skin hemorrhage"	0	0.008	0.0891288053546324	1	"\"bleeding into the skin\"\" [MGI:anna]\""
"MP:0011515"	"purpura"	0	0.033	0.178725887724591	1	"\"a smooth, moderately sized hemorrhagic area, typically dark red to reddish purple, resulting from extarvasation of blood into the skin, mucous membrane, or serosal surface; a pupura becomes brown-yellow as it fades and does not blanch on applying pressure\"\" [MGI:anna]\""
"MP:0011516"	"aspartylglucosaminuria"	0	0	0	1	"\"high urinary levels of aspartylglucosamine, a derivative of aspartic acid; caused by deficient activity of the enzyme N-aspartyl-beta-glucosaminidase (aspartylglucosaminidase) which normally cleaves long sugar chains known as oligosaccharides in the lysosome\"\" [MGI:anna]\""
"MP:0011517"	"hyperoxaluria"	0	0.002	0.0446989708829856	1	"\"abnormally high levels of oxalic acid or oxalates in the urine; many metal ions form insoluble precipitates with oxalate, a prominent example being calcium oxalate, the primary constituent of the most common kind of kidney stones\"\" [MGI:anna]\""
"MP:0011518"	"abnormal cell chemotaxis"	0	0.025	0.156203071030628	1	"\"any anomaly in the directed movement of a motile cell guided by a specific chemical concentration gradient; movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)\"\" [GO:0060326]\""
"MP:0011520"	"increased placental labyrinth size"	0	0.047	0.211744742168102	1	"\"increase in the size of the structure where embryonic blood vessels are surrounded by trophoblast cells and maternal blood\"\" [MGI:csmith]\""
"MP:0011521"	"decreased placental labyrinth size"	0	0.362	0.552504535059452	1	"\"reduction in the size of the structure where embryonic blood vessels are surrounded by trophoblast cells and maternal blood\"\" [MGI:csmith]\""
"MP:0011522"	"abnormal placental labyrinth villi morphology"	0	0.006	0.0772655807586403	1	"\"any structural anomaly of the vascularized and branched structures arising from the rodent trophoblast-derived epithelium that allow an increase its surface area for the efficient exchange of nutrients and wastes between the maternal and fetal circulation\"\" [PMID:16916377]\""
"MP:0011523"	"thin placenta labyrinth"	0	0.209	0.428371920768043	1	"\"decrease in the width of the structure where embryonic blood vessels are surrounded by trophoblast cells and maternal blood\"\" [MGI:csmith]\""
"MP:0011524"	"thick placenta labyrinth"	0	0.06	0.237605674293474	1	"\"increase in the width of the structure where embryonic blood vessels are surrounded by trophoblast cells and maternal blood\"\" [MGI:csmith]\""
"MP:0011525"	"abnormal placenta intervillous maternal lacunae morphology"	0	0.006	0.0772655807586403	1	"\"any structural anomaly of the spaces of the placenta occupied by maternal blood, into which the fetal labyrinth villi project\"\" [MGI:csmith]\""
"MP:0011526"	"abnormal placenta fetal blood space morphology"	0	0.025	0.156203071030628	1	"\"any structural anomaly of the spaces of the placenta occupied by fetal blood, primarily within the fetal labyrinth villi\"\" [MGI:csmith]\""
"MP:0011527"	"disorganized placental labyrinth"	0	0.111	0.320595979048056	1	"\"derangement of the placental layers where embryonic blood vessels are surrounded by trophoblast cells and maternal blood\"\" [MGI:csmith]\""
